company,ticker,date,close,daily_return
CDSL,CDSL.NS,2022-03-30,726.375,3.4e-05
CDSL,CDSL.NS,2022-03-31,740.1749877929688,0.018998
CDSL,CDSL.NS,2022-04-01,748.25,0.01091
CDSL,CDSL.NS,2022-04-04,756.0999755859375,0.010491
CDSL,CDSL.NS,2022-04-05,760.6749877929688,0.006051
CDSL,CDSL.NS,2022-04-06,751.4749755859375,-0.012095
CDSL,CDSL.NS,2022-04-07,731.0999755859375,-0.027113
CDSL,CDSL.NS,2022-04-08,730.0250244140625,-0.00147
CDSL,CDSL.NS,2022-04-11,724.5,-0.007568
CDSL,CDSL.NS,2022-04-12,713.5250244140625,-0.015148
CDSL,CDSL.NS,2022-04-13,717.8250122070312,0.006026
CDSL,CDSL.NS,2022-04-18,714.6749877929688,-0.004388
CDSL,CDSL.NS,2022-04-19,702.0999755859375,-0.017595
CDSL,CDSL.NS,2022-04-20,709.2249755859375,0.010148
CDSL,CDSL.NS,2022-04-21,723.5999755859375,0.020269
CDSL,CDSL.NS,2022-04-22,714.5250244140625,-0.012541
CDSL,CDSL.NS,2022-04-25,697.8250122070312,-0.023372
CDSL,CDSL.NS,2022-04-26,703.5999755859375,0.008276
CDSL,CDSL.NS,2022-04-27,696.5,-0.010091
CDSL,CDSL.NS,2022-04-28,699.625,0.004487
CDSL,CDSL.NS,2022-04-29,689.75,-0.014115
CDSL,CDSL.NS,2022-05-02,647.4249877929688,-0.061363
CDSL,CDSL.NS,2022-05-04,635.2999877929688,-0.018728
CDSL,CDSL.NS,2022-05-05,615.1749877929688,-0.031678
CDSL,CDSL.NS,2022-05-06,609.2249755859375,-0.009672
CDSL,CDSL.NS,2022-05-09,591.5999755859375,-0.02893
CDSL,CDSL.NS,2022-05-10,574.375,-0.029116
CDSL,CDSL.NS,2022-05-11,547.5,-0.04679
CDSL,CDSL.NS,2022-05-12,537.1749877929688,-0.018858
CDSL,CDSL.NS,2022-05-13,544.4249877929688,0.013497
CDSL,CDSL.NS,2022-05-16,553.1749877929688,0.016072
CDSL,CDSL.NS,2022-05-17,577.0250244140625,0.043115
CDSL,CDSL.NS,2022-05-18,574.9249877929688,-0.003639
CDSL,CDSL.NS,2022-05-19,566.5250244140625,-0.014611
CDSL,CDSL.NS,2022-05-20,568.75,0.003927
CDSL,CDSL.NS,2022-05-23,567.4500122070312,-0.002286
CDSL,CDSL.NS,2022-05-24,549.9500122070312,-0.03084
CDSL,CDSL.NS,2022-05-25,526.5750122070312,-0.042504
CDSL,CDSL.NS,2022-05-26,525.9000244140625,-0.001282
CDSL,CDSL.NS,2022-05-27,541.0999755859375,0.028903
CDSL,CDSL.NS,2022-05-30,561.5250244140625,0.037747
CDSL,CDSL.NS,2022-05-31,628.7249755859375,0.119674
CDSL,CDSL.NS,2022-06-01,596.0250244140625,-0.05201
CDSL,CDSL.NS,2022-06-02,597.9249877929688,0.003188
CDSL,CDSL.NS,2022-06-03,598.2999877929688,0.000627
CDSL,CDSL.NS,2022-06-06,585.6500244140625,-0.021143
CDSL,CDSL.NS,2022-06-07,576.2000122070312,-0.016136
CDSL,CDSL.NS,2022-06-08,567.7000122070312,-0.014752
CDSL,CDSL.NS,2022-06-09,562.625,-0.00894
CDSL,CDSL.NS,2022-06-10,555.2750244140625,-0.013064
CDSL,CDSL.NS,2022-06-13,545.25,-0.018054
CDSL,CDSL.NS,2022-06-14,559.0,0.025218
CDSL,CDSL.NS,2022-06-15,567.9749755859375,0.016055
CDSL,CDSL.NS,2022-06-16,553.75,-0.025045
CDSL,CDSL.NS,2022-06-17,552.7000122070312,-0.001896
CDSL,CDSL.NS,2022-06-20,540.8250122070312,-0.021485
CDSL,CDSL.NS,2022-06-21,549.9000244140625,0.01678
CDSL,CDSL.NS,2022-06-22,539.5750122070312,-0.018776
CDSL,CDSL.NS,2022-06-23,539.5250244140625,-9.3e-05
CDSL,CDSL.NS,2022-06-24,557.7249755859375,0.033733
CDSL,CDSL.NS,2022-06-27,557.1749877929688,-0.000986
CDSL,CDSL.NS,2022-06-28,555.0499877929688,-0.003814
CDSL,CDSL.NS,2022-06-29,552.1500244140625,-0.005225
CDSL,CDSL.NS,2022-06-30,557.2000122070312,0.009146
CDSL,CDSL.NS,2022-07-01,551.75,-0.009781
CDSL,CDSL.NS,2022-07-04,554.4000244140625,0.004803
CDSL,CDSL.NS,2022-07-05,546.7249755859375,-0.013844
CDSL,CDSL.NS,2022-07-06,546.5499877929688,-0.00032
CDSL,CDSL.NS,2022-07-07,559.1749877929688,0.023099
CDSL,CDSL.NS,2022-07-08,556.875,-0.004113
CDSL,CDSL.NS,2022-07-11,555.8499755859375,-0.001841
CDSL,CDSL.NS,2022-07-12,563.0250244140625,0.012908
CDSL,CDSL.NS,2022-07-13,556.2249755859375,-0.012078
CDSL,CDSL.NS,2022-07-14,548.7249755859375,-0.013484
CDSL,CDSL.NS,2022-07-15,547.6749877929688,-0.001914
CDSL,CDSL.NS,2022-07-18,555.0,0.013375
CDSL,CDSL.NS,2022-07-19,553.9249877929688,-0.001937
CDSL,CDSL.NS,2022-07-20,561.8250122070312,0.014262
CDSL,CDSL.NS,2022-07-21,564.6749877929688,0.005073
CDSL,CDSL.NS,2022-07-22,571.3250122070312,0.011777
CDSL,CDSL.NS,2022-07-25,566.9000244140625,-0.007745
CDSL,CDSL.NS,2022-07-26,565.6500244140625,-0.002205
CDSL,CDSL.NS,2022-07-27,560.875,-0.008442
CDSL,CDSL.NS,2022-07-28,556.6749877929688,-0.007488
CDSL,CDSL.NS,2022-07-29,563.4749755859375,0.012215
CDSL,CDSL.NS,2022-08-01,580.7999877929688,0.030747
CDSL,CDSL.NS,2022-08-02,589.7249755859375,0.015367
CDSL,CDSL.NS,2022-08-03,580.5499877929688,-0.015558
CDSL,CDSL.NS,2022-08-04,568.5999755859375,-0.020584
CDSL,CDSL.NS,2022-08-05,576.5750122070312,0.014026
CDSL,CDSL.NS,2022-08-08,584.4749755859375,0.013702
CDSL,CDSL.NS,2022-08-10,580.4749755859375,-0.006844
CDSL,CDSL.NS,2022-08-11,581.4249877929688,0.001637
CDSL,CDSL.NS,2022-08-12,602.0750122070312,0.035516
CDSL,CDSL.NS,2022-08-16,611.9249877929688,0.01636
CDSL,CDSL.NS,2022-08-17,612.6500244140625,0.001185
CDSL,CDSL.NS,2022-08-18,618.6500244140625,0.009794
CDSL,CDSL.NS,2022-08-19,607.5499877929688,-0.017942
CDSL,CDSL.NS,2022-08-22,589.5750122070312,-0.029586
CDSL,CDSL.NS,2022-08-23,600.7999877929688,0.019039
CDSL,CDSL.NS,2022-08-24,596.375,-0.007365
CDSL,CDSL.NS,2022-08-25,596.4500122070312,0.000126
CDSL,CDSL.NS,2022-08-26,595.4500122070312,-0.001677
CDSL,CDSL.NS,2022-08-29,593.7000122070312,-0.002939
CDSL,CDSL.NS,2022-08-30,624.4500122070312,0.051794
CDSL,CDSL.NS,2022-09-01,631.4500122070312,0.01121
CDSL,CDSL.NS,2022-09-02,624.25,-0.011402
CDSL,CDSL.NS,2022-09-05,647.5499877929688,0.037325
CDSL,CDSL.NS,2022-09-06,662.25,0.022701
CDSL,CDSL.NS,2022-09-07,700.7750244140625,0.058173
CDSL,CDSL.NS,2022-09-08,710.3250122070312,0.013628
CDSL,CDSL.NS,2022-09-09,693.875,-0.023158
CDSL,CDSL.NS,2022-09-12,698.4249877929688,0.006557
CDSL,CDSL.NS,2022-09-13,699.0499877929688,0.000895
CDSL,CDSL.NS,2022-09-14,690.0750122070312,-0.012839
CDSL,CDSL.NS,2022-09-15,679.375,-0.015506
CDSL,CDSL.NS,2022-09-16,667.0750122070312,-0.018105
CDSL,CDSL.NS,2022-09-19,655.5,-0.017352
CDSL,CDSL.NS,2022-09-20,673.5250244140625,0.027498
CDSL,CDSL.NS,2022-09-21,662.4500122070312,-0.016443
CDSL,CDSL.NS,2022-09-22,659.3499755859375,-0.00468
CDSL,CDSL.NS,2022-09-23,652.7000122070312,-0.010086
CDSL,CDSL.NS,2022-09-26,626.7249755859375,-0.039796
CDSL,CDSL.NS,2022-09-27,627.0499877929688,0.000519
CDSL,CDSL.NS,2022-09-28,615.625,-0.01822
CDSL,CDSL.NS,2022-09-29,613.2750244140625,-0.003817
CDSL,CDSL.NS,2022-09-30,622.9500122070312,0.015776
CDSL,CDSL.NS,2022-10-03,614.7750244140625,-0.013123
CDSL,CDSL.NS,2022-10-04,628.125,0.021715
CDSL,CDSL.NS,2022-10-06,635.75,0.012139
CDSL,CDSL.NS,2022-10-07,634.4249877929688,-0.002084
CDSL,CDSL.NS,2022-10-10,625.7750244140625,-0.013634
CDSL,CDSL.NS,2022-10-11,617.2249755859375,-0.013663
CDSL,CDSL.NS,2022-10-12,615.9000244140625,-0.002147
CDSL,CDSL.NS,2022-10-13,610.0250244140625,-0.009539
CDSL,CDSL.NS,2022-10-14,604.8250122070312,-0.008524
CDSL,CDSL.NS,2022-10-17,602.5750122070312,-0.00372
CDSL,CDSL.NS,2022-10-18,606.9000244140625,0.007178
CDSL,CDSL.NS,2022-10-19,613.4749755859375,0.010834
CDSL,CDSL.NS,2022-10-20,606.8499755859375,-0.010799
CDSL,CDSL.NS,2022-10-21,601.3250122070312,-0.009104
CDSL,CDSL.NS,2022-10-24,612.2750244140625,0.01821
CDSL,CDSL.NS,2022-10-25,615.5,0.005267
CDSL,CDSL.NS,2022-10-27,611.6500244140625,-0.006255
CDSL,CDSL.NS,2022-10-28,611.0,-0.001063
CDSL,CDSL.NS,2022-10-31,611.7750244140625,0.001268
CDSL,CDSL.NS,2022-11-01,618.7249755859375,0.01136
CDSL,CDSL.NS,2022-11-02,614.6749877929688,-0.006546
CDSL,CDSL.NS,2022-11-03,609.4749755859375,-0.00846
CDSL,CDSL.NS,2022-11-04,608.2249755859375,-0.002051
CDSL,CDSL.NS,2022-11-07,616.75,0.014016
CDSL,CDSL.NS,2022-11-09,609.75,-0.01135
CDSL,CDSL.NS,2022-11-10,603.2750244140625,-0.010619
CDSL,CDSL.NS,2022-11-11,606.4249877929688,0.005221
CDSL,CDSL.NS,2022-11-14,628.125,0.035784
CDSL,CDSL.NS,2022-11-15,625.0499877929688,-0.004896
CDSL,CDSL.NS,2022-11-16,611.4249877929688,-0.021798
CDSL,CDSL.NS,2022-11-17,610.4749755859375,-0.001554
CDSL,CDSL.NS,2022-11-18,609.2750244140625,-0.001966
CDSL,CDSL.NS,2022-11-21,610.2750244140625,0.001641
CDSL,CDSL.NS,2022-11-22,607.7750244140625,-0.004097
CDSL,CDSL.NS,2022-11-23,607.2750244140625,-0.000823
CDSL,CDSL.NS,2022-11-24,607.625,0.000576
CDSL,CDSL.NS,2022-11-25,608.9749755859375,0.002222
CDSL,CDSL.NS,2022-11-28,612.8250122070312,0.006322
CDSL,CDSL.NS,2022-11-29,617.2249755859375,0.00718
CDSL,CDSL.NS,2022-11-30,619.0,0.002876
CDSL,CDSL.NS,2022-12-01,621.7249755859375,0.004402
CDSL,CDSL.NS,2022-12-02,618.4249877929688,-0.005308
CDSL,CDSL.NS,2022-12-05,616.9500122070312,-0.002385
CDSL,CDSL.NS,2022-12-06,613.5250244140625,-0.005551
CDSL,CDSL.NS,2022-12-07,610.7249755859375,-0.004564
CDSL,CDSL.NS,2022-12-08,614.7999877929688,0.006672
CDSL,CDSL.NS,2022-12-09,605.0999755859375,-0.015778
CDSL,CDSL.NS,2022-12-12,594.0999755859375,-0.018179
CDSL,CDSL.NS,2022-12-13,599.8499755859375,0.009679
CDSL,CDSL.NS,2022-12-14,600.3250122070312,0.000792
CDSL,CDSL.NS,2022-12-15,596.0499877929688,-0.007121
CDSL,CDSL.NS,2022-12-16,601.125,0.008514
CDSL,CDSL.NS,2022-12-19,598.625,-0.004159
CDSL,CDSL.NS,2022-12-20,593.9249877929688,-0.007851
CDSL,CDSL.NS,2022-12-21,580.6749877929688,-0.022309
CDSL,CDSL.NS,2022-12-22,562.9249877929688,-0.030568
CDSL,CDSL.NS,2022-12-23,543.8250122070312,-0.03393
CDSL,CDSL.NS,2022-12-26,557.0499877929688,0.024318
CDSL,CDSL.NS,2022-12-27,555.8250122070312,-0.002199
CDSL,CDSL.NS,2022-12-28,559.2249755859375,0.006117
CDSL,CDSL.NS,2022-12-29,559.2999877929688,0.000134
CDSL,CDSL.NS,2022-12-30,557.6500244140625,-0.00295
CDSL,CDSL.NS,2023-01-02,577.875,0.036268
CDSL,CDSL.NS,2023-01-03,576.5999755859375,-0.002206
CDSL,CDSL.NS,2023-01-04,567.2999877929688,-0.016129
CDSL,CDSL.NS,2023-01-05,563.875,-0.006037
CDSL,CDSL.NS,2023-01-06,558.6500244140625,-0.009266
CDSL,CDSL.NS,2023-01-09,553.1500244140625,-0.009845
CDSL,CDSL.NS,2023-01-10,551.1749877929688,-0.003571
CDSL,CDSL.NS,2023-01-11,548.0999755859375,-0.005579
CDSL,CDSL.NS,2023-01-12,539.3250122070312,-0.01601
CDSL,CDSL.NS,2023-01-13,538.8250122070312,-0.000927
CDSL,CDSL.NS,2023-01-16,535.2249755859375,-0.006681
CDSL,CDSL.NS,2023-01-17,530.375,-0.009062
CDSL,CDSL.NS,2023-01-18,528.4000244140625,-0.003724
CDSL,CDSL.NS,2023-01-19,526.9749755859375,-0.002697
CDSL,CDSL.NS,2023-01-20,526.1500244140625,-0.001565
CDSL,CDSL.NS,2023-01-23,528.9749755859375,0.005369
CDSL,CDSL.NS,2023-01-24,523.3499755859375,-0.010634
CDSL,CDSL.NS,2023-01-25,514.0,-0.017866
CDSL,CDSL.NS,2023-01-27,507.45001220703125,-0.012743
CDSL,CDSL.NS,2023-01-30,507.95001220703125,0.000985
CDSL,CDSL.NS,2023-01-31,520.8250122070312,0.025347
CDSL,CDSL.NS,2023-02-01,510.8500061035156,-0.019152
CDSL,CDSL.NS,2023-02-02,504.25,-0.01292
CDSL,CDSL.NS,2023-02-03,504.95001220703125,0.001388
CDSL,CDSL.NS,2023-02-06,504.92498779296875,-5e-05
CDSL,CDSL.NS,2023-02-07,500.57501220703125,-0.008615
CDSL,CDSL.NS,2023-02-08,494.8500061035156,-0.011437
CDSL,CDSL.NS,2023-02-09,500.32501220703125,0.011064
CDSL,CDSL.NS,2023-02-10,500.57501220703125,0.0005
CDSL,CDSL.NS,2023-02-13,495.1000061035156,-0.010937
CDSL,CDSL.NS,2023-02-14,492.07501220703125,-0.00611
CDSL,CDSL.NS,2023-02-15,494.04998779296875,0.004014
CDSL,CDSL.NS,2023-02-16,499.25,0.010525
CDSL,CDSL.NS,2023-02-17,503.6499938964844,0.008813
CDSL,CDSL.NS,2023-02-20,497.5,-0.012211
CDSL,CDSL.NS,2023-02-21,498.5249938964844,0.00206
CDSL,CDSL.NS,2023-02-22,498.7749938964844,0.000501
CDSL,CDSL.NS,2023-02-23,497.17498779296875,-0.003208
CDSL,CDSL.NS,2023-02-24,495.6000061035156,-0.003168
CDSL,CDSL.NS,2023-02-27,489.8999938964844,-0.011501
CDSL,CDSL.NS,2023-02-28,494.70001220703125,0.009798
CDSL,CDSL.NS,2023-03-01,496.42498779296875,0.003487
CDSL,CDSL.NS,2023-03-02,494.0,-0.004885
CDSL,CDSL.NS,2023-03-03,499.79998779296875,0.011741
CDSL,CDSL.NS,2023-03-06,507.4750061035156,0.015356
CDSL,CDSL.NS,2023-03-08,506.625,-0.001675
CDSL,CDSL.NS,2023-03-09,497.45001220703125,-0.01811
CDSL,CDSL.NS,2023-03-10,501.3999938964844,0.00794
CDSL,CDSL.NS,2023-03-13,489.07501220703125,-0.024581
CDSL,CDSL.NS,2023-03-14,487.79998779296875,-0.002607
CDSL,CDSL.NS,2023-03-15,485.3500061035156,-0.005023
CDSL,CDSL.NS,2023-03-16,476.1000061035156,-0.019058
CDSL,CDSL.NS,2023-03-17,475.0249938964844,-0.002258
CDSL,CDSL.NS,2023-03-20,475.6499938964844,0.001316
CDSL,CDSL.NS,2023-03-21,482.3500061035156,0.014086
CDSL,CDSL.NS,2023-03-22,484.32501220703125,0.004095
CDSL,CDSL.NS,2023-03-23,476.125,-0.016931
CDSL,CDSL.NS,2023-03-24,470.125,-0.012602
CDSL,CDSL.NS,2023-03-27,455.625,-0.030843
CDSL,CDSL.NS,2023-03-28,442.8500061035156,-0.028038
CDSL,CDSL.NS,2023-03-29,445.54998779296875,0.006097
CDSL,CDSL.NS,2023-03-31,454.375,0.019807
CDSL,CDSL.NS,2023-04-03,463.7250061035156,0.020578
CDSL,CDSL.NS,2023-04-05,475.7250061035156,0.025877
CDSL,CDSL.NS,2023-04-06,486.8999938964844,0.02349
CDSL,CDSL.NS,2023-04-10,496.07501220703125,0.018844
CDSL,CDSL.NS,2023-04-11,499.5,0.006904
CDSL,CDSL.NS,2023-04-12,498.5249938964844,-0.001952
CDSL,CDSL.NS,2023-04-13,499.79998779296875,0.002558
CDSL,CDSL.NS,2023-04-17,501.625,0.003651
CDSL,CDSL.NS,2023-04-18,505.67498779296875,0.008074
CDSL,CDSL.NS,2023-04-19,503.6000061035156,-0.004103
CDSL,CDSL.NS,2023-04-20,505.42498779296875,0.003624
CDSL,CDSL.NS,2023-04-21,502.6499938964844,-0.00549
CDSL,CDSL.NS,2023-04-24,493.5,-0.018204
CDSL,CDSL.NS,2023-04-25,495.75,0.004559
CDSL,CDSL.NS,2023-04-26,498.04998779296875,0.004639
CDSL,CDSL.NS,2023-04-27,500.8999938964844,0.005722
CDSL,CDSL.NS,2023-04-28,502.79998779296875,0.003793
CDSL,CDSL.NS,2023-05-02,495.2749938964844,-0.014966
CDSL,CDSL.NS,2023-05-03,495.04998779296875,-0.000454
CDSL,CDSL.NS,2023-05-04,494.67498779296875,-0.000757
CDSL,CDSL.NS,2023-05-05,495.2250061035156,0.001112
CDSL,CDSL.NS,2023-05-08,494.2749938964844,-0.001918
CDSL,CDSL.NS,2023-05-09,490.9750061035156,-0.006676
CDSL,CDSL.NS,2023-05-10,492.1000061035156,0.002291
CDSL,CDSL.NS,2023-05-11,497.04998779296875,0.010059
CDSL,CDSL.NS,2023-05-12,496.9750061035156,-0.000151
CDSL,CDSL.NS,2023-05-15,495.82501220703125,-0.002314
CDSL,CDSL.NS,2023-05-16,493.17498779296875,-0.005345
CDSL,CDSL.NS,2023-05-17,489.3999938964844,-0.007654
CDSL,CDSL.NS,2023-05-18,495.0249938964844,0.011494
CDSL,CDSL.NS,2023-05-19,495.04998779296875,5e-05
CDSL,CDSL.NS,2023-05-22,495.4750061035156,0.000859
CDSL,CDSL.NS,2023-05-23,493.29998779296875,-0.00439
CDSL,CDSL.NS,2023-05-24,494.375,0.002179
CDSL,CDSL.NS,2023-05-25,493.7250061035156,-0.001315
CDSL,CDSL.NS,2023-05-26,493.07501220703125,-0.001317
CDSL,CDSL.NS,2023-05-29,495.0249938964844,0.003955
CDSL,CDSL.NS,2023-05-30,491.57501220703125,-0.006969
CDSL,CDSL.NS,2023-05-31,519.2249755859375,0.056248
CDSL,CDSL.NS,2023-06-01,534.4500122070312,0.029323
CDSL,CDSL.NS,2023-06-02,533.9500122070312,-0.000936
CDSL,CDSL.NS,2023-06-05,524.7249755859375,-0.017277
CDSL,CDSL.NS,2023-06-06,514.8250122070312,-0.018867
CDSL,CDSL.NS,2023-06-07,516.5999755859375,0.003448
CDSL,CDSL.NS,2023-06-08,519.3499755859375,0.005323
CDSL,CDSL.NS,2023-06-09,514.75,-0.008857
CDSL,CDSL.NS,2023-06-12,522.1749877929688,0.014424
CDSL,CDSL.NS,2023-06-13,523.9000244140625,0.003304
CDSL,CDSL.NS,2023-06-14,507.0,-0.032258
CDSL,CDSL.NS,2023-06-15,521.4749755859375,0.02855
CDSL,CDSL.NS,2023-06-16,517.4500122070312,-0.007718
CDSL,CDSL.NS,2023-06-19,518.6500244140625,0.002319
CDSL,CDSL.NS,2023-06-20,521.25,0.005013
CDSL,CDSL.NS,2023-06-21,520.0,-0.002398
CDSL,CDSL.NS,2023-06-22,525.2249755859375,0.010048
CDSL,CDSL.NS,2023-06-23,518.0999755859375,-0.013566
CDSL,CDSL.NS,2023-06-26,525.0,0.013318
CDSL,CDSL.NS,2023-06-27,535.4000244140625,0.01981
CDSL,CDSL.NS,2023-06-28,558.625,0.043379
CDSL,CDSL.NS,2023-06-30,555.375,-0.005818
CDSL,CDSL.NS,2023-07-03,575.9749755859375,0.037092
CDSL,CDSL.NS,2023-07-04,572.0750122070312,-0.006771
CDSL,CDSL.NS,2023-07-05,598.2750244140625,0.045798
CDSL,CDSL.NS,2023-07-06,595.4500122070312,-0.004722
CDSL,CDSL.NS,2023-07-07,589.2999877929688,-0.010328
CDSL,CDSL.NS,2023-07-10,603.625,0.024309
CDSL,CDSL.NS,2023-07-11,600.0250244140625,-0.005964
CDSL,CDSL.NS,2023-07-12,608.0,0.013291
CDSL,CDSL.NS,2023-07-13,596.4749755859375,-0.018956
CDSL,CDSL.NS,2023-07-14,604.0750122070312,0.012742
CDSL,CDSL.NS,2023-07-17,614.875,0.017879
CDSL,CDSL.NS,2023-07-18,602.5750122070312,-0.020004
CDSL,CDSL.NS,2023-07-19,604.7000122070312,0.003527
CDSL,CDSL.NS,2023-07-20,599.2750244140625,-0.008971
CDSL,CDSL.NS,2023-07-21,593.4249877929688,-0.009762
CDSL,CDSL.NS,2023-07-24,593.5499877929688,0.000211
CDSL,CDSL.NS,2023-07-25,592.375,-0.00198
CDSL,CDSL.NS,2023-07-26,594.0750122070312,0.00287
CDSL,CDSL.NS,2023-07-27,612.5499877929688,0.031099
CDSL,CDSL.NS,2023-07-28,610.5250244140625,-0.003306
CDSL,CDSL.NS,2023-07-31,615.3250122070312,0.007862
CDSL,CDSL.NS,2023-08-01,622.25,0.011254
CDSL,CDSL.NS,2023-08-02,609.1749877929688,-0.021012
CDSL,CDSL.NS,2023-08-03,608.2000122070312,-0.0016
CDSL,CDSL.NS,2023-08-04,607.75,-0.00074
CDSL,CDSL.NS,2023-08-07,599.8250122070312,-0.01304
CDSL,CDSL.NS,2023-08-08,616.7000122070312,0.028133
CDSL,CDSL.NS,2023-08-09,611.625,-0.008229
CDSL,CDSL.NS,2023-08-10,599.875,-0.019211
CDSL,CDSL.NS,2023-08-11,596.5250244140625,-0.005584
CDSL,CDSL.NS,2023-08-14,589.9000244140625,-0.011106
CDSL,CDSL.NS,2023-08-16,581.125,-0.014875
CDSL,CDSL.NS,2023-08-17,579.4000244140625,-0.002968
CDSL,CDSL.NS,2023-08-18,572.7249755859375,-0.011521
CDSL,CDSL.NS,2023-08-21,575.1749877929688,0.004278
CDSL,CDSL.NS,2023-08-22,582.125,0.012083
CDSL,CDSL.NS,2023-08-23,581.9249877929688,-0.000344
CDSL,CDSL.NS,2023-08-24,578.9249877929688,-0.005155
CDSL,CDSL.NS,2023-08-25,569.625,-0.016064
CDSL,CDSL.NS,2023-08-28,561.9000244140625,-0.013562
CDSL,CDSL.NS,2023-08-29,564.7999877929688,0.005161
CDSL,CDSL.NS,2023-08-30,571.8499755859375,0.012482
CDSL,CDSL.NS,2023-08-31,569.2249755859375,-0.00459
CDSL,CDSL.NS,2023-09-01,570.7249755859375,0.002635
CDSL,CDSL.NS,2023-09-04,575.8250122070312,0.008936
CDSL,CDSL.NS,2023-09-05,612.7249755859375,0.064082
CDSL,CDSL.NS,2023-09-06,610.4249877929688,-0.003754
CDSL,CDSL.NS,2023-09-07,601.5250244140625,-0.01458
CDSL,CDSL.NS,2023-09-08,641.1500244140625,0.065874
CDSL,CDSL.NS,2023-09-11,695.4500122070312,0.084692
CDSL,CDSL.NS,2023-09-12,666.9000244140625,-0.041053
CDSL,CDSL.NS,2023-09-13,659.5999755859375,-0.010946
CDSL,CDSL.NS,2023-09-14,661.5999755859375,0.003032
CDSL,CDSL.NS,2023-09-15,672.2000122070312,0.016022
CDSL,CDSL.NS,2023-09-18,665.0999755859375,-0.010562
CDSL,CDSL.NS,2023-09-20,653.3499755859375,-0.017667
CDSL,CDSL.NS,2023-09-21,645.9249877929688,-0.011364
CDSL,CDSL.NS,2023-09-22,656.4500122070312,0.016294
CDSL,CDSL.NS,2023-09-25,655.9500122070312,-0.000762
CDSL,CDSL.NS,2023-09-26,663.8499755859375,0.012044
CDSL,CDSL.NS,2023-09-27,676.0750122070312,0.018415
CDSL,CDSL.NS,2023-09-28,666.5499877929688,-0.014089
CDSL,CDSL.NS,2023-09-29,679.9000244140625,0.020029
CDSL,CDSL.NS,2023-10-03,668.5,-0.016767
CDSL,CDSL.NS,2023-10-04,658.375,-0.015146
CDSL,CDSL.NS,2023-10-05,662.625,0.006455
CDSL,CDSL.NS,2023-10-06,673.9249877929688,0.017053
CDSL,CDSL.NS,2023-10-09,654.2750244140625,-0.029157
CDSL,CDSL.NS,2023-10-10,661.2000122070312,0.010584
CDSL,CDSL.NS,2023-10-11,665.2999877929688,0.006201
CDSL,CDSL.NS,2023-10-12,695.3250122070312,0.04513
CDSL,CDSL.NS,2023-10-13,694.5750122070312,-0.001079
CDSL,CDSL.NS,2023-10-16,684.9000244140625,-0.013929
CDSL,CDSL.NS,2023-10-17,676.875,-0.011717
CDSL,CDSL.NS,2023-10-18,674.2249755859375,-0.003915
CDSL,CDSL.NS,2023-10-19,669.75,-0.006637
CDSL,CDSL.NS,2023-10-20,671.5750122070312,0.002725
CDSL,CDSL.NS,2023-10-23,653.5750122070312,-0.026803
CDSL,CDSL.NS,2023-10-25,661.625,0.012317
CDSL,CDSL.NS,2023-10-26,646.125,-0.023427
CDSL,CDSL.NS,2023-10-27,663.5499877929688,0.026968
CDSL,CDSL.NS,2023-10-30,687.1749877929688,0.035604
CDSL,CDSL.NS,2023-10-31,728.0750122070312,0.059519
CDSL,CDSL.NS,2023-11-01,750.875,0.031315
CDSL,CDSL.NS,2023-11-02,760.5999755859375,0.012952
CDSL,CDSL.NS,2023-11-03,780.25,0.025835
CDSL,CDSL.NS,2023-11-06,801.8499755859375,0.027683
CDSL,CDSL.NS,2023-11-07,790.75,-0.013843
CDSL,CDSL.NS,2023-11-08,804.2999877929688,0.017136
CDSL,CDSL.NS,2023-11-09,846.375,0.052313
CDSL,CDSL.NS,2023-11-10,888.5250244140625,0.049801
CDSL,CDSL.NS,2023-11-13,921.9000244140625,0.037562
CDSL,CDSL.NS,2023-11-15,905.9500122070312,-0.017301
CDSL,CDSL.NS,2023-11-16,892.1500244140625,-0.015233
CDSL,CDSL.NS,2023-11-17,889.5750122070312,-0.002886
CDSL,CDSL.NS,2023-11-20,874.875,-0.016525
CDSL,CDSL.NS,2023-11-21,862.4749755859375,-0.014173
CDSL,CDSL.NS,2023-11-22,859.5,-0.003449
CDSL,CDSL.NS,2023-11-23,896.0499877929688,0.042525
CDSL,CDSL.NS,2023-11-24,901.0,0.005524
CDSL,CDSL.NS,2023-11-28,905.9500122070312,0.005494
CDSL,CDSL.NS,2023-11-29,955.375,0.054556
CDSL,CDSL.NS,2023-11-30,946.9000244140625,-0.008871
CDSL,CDSL.NS,2023-12-01,949.125,0.00235
CDSL,CDSL.NS,2023-12-04,963.7000122070312,0.015356
CDSL,CDSL.NS,2023-12-05,959.3250122070312,-0.00454
CDSL,CDSL.NS,2023-12-06,950.2750244140625,-0.009434
CDSL,CDSL.NS,2023-12-07,943.5,-0.00713
CDSL,CDSL.NS,2023-12-08,931.0999755859375,-0.013143
CDSL,CDSL.NS,2023-12-11,945.5499877929688,0.015519
CDSL,CDSL.NS,2023-12-12,937.5750122070312,-0.008434
CDSL,CDSL.NS,2023-12-13,977.4000244140625,0.042477
CDSL,CDSL.NS,2023-12-14,973.5999755859375,-0.003888
CDSL,CDSL.NS,2023-12-15,945.2999877929688,-0.029067
CDSL,CDSL.NS,2023-12-18,947.5999755859375,0.002433
CDSL,CDSL.NS,2023-12-19,955.9749755859375,0.008838
